,neighborhood,year,month_index,Score,lat,lon
3864,90402,2012,C,169196,34.0349,-118.503
3865,90402,2012,D,122906,34.0349,-118.503
3866,90402,2013,A,118280,34.0349,-118.503
3867,90402,2013,B,117486,34.0349,-118.503
3868,90402,2013,C,210714,34.0349,-118.503
3869,90402,2013,D,169594,34.0349,-118.503
3870,90402,2014,A,118947,34.0349,-118.503
3871,90402,2014,B,132434,34.0349,-118.503
3872,90402,2014,C,186606,34.0349,-118.503
3873,90402,2014,D,225635,34.0349,-118.503
3874,90402,2015,A,286905,34.0349,-118.503
3875,90402,2015,B,195292,34.0349,-118.503
3876,90402,2015,C,323239,34.0349,-118.503
3877,90402,2015,D,307306,34.0349,-118.503
3878,90402,2016,A,189490,34.0349,-118.503
3879,90402,2016,B,282220,34.0349,-118.503
3880,90402,2016,C,230574,34.0349,-118.503
3881,90402,2016,D,271014,34.0349,-118.503
3882,90402,2017,A,213434,34.0349,-118.503
3883,90402,2017,B,314025,34.0349,-118.503
3884,90402,2017,C,152999,34.0349,-118.503
3885,90402,2017,D,227468,34.0349,-118.503
3886,90402,2018,A,202377,34.0349,-118.503
3887,90402,2018,B,198535,34.0349,-118.503
3888,90402,2018,C,117806,34.0349,-118.503
3889,90402,2018,D,343254,34.0349,-118.503
3890,90402,2019,A,141177,34.0349,-118.503
3891,90402,2019,B,132676,34.0349,-118.503
3892,90402,2019,C,159084,34.0349,-118.503
3893,90402,2019,D,231435,34.0349,-118.503
3894,90403,2010,B,2000,34.0287,-118.4924
3895,90403,2011,B,4000,34.0287,-118.4924
3896,90403,2011,D,2000,34.0287,-118.4924
3897,90403,2013,A,2000,34.0287,-118.4924
3898,90403,2013,D,1200,34.0287,-118.4924
3899,90403,2014,A,400,34.0287,-118.4924
3900,90403,2017,B,1200,34.0287,-118.4924
3901,90404,2010,A,4800,34.0268,-118.4733
3902,90404,2010,B,35880,34.0268,-118.4733
3903,90404,2010,C,25800,34.0268,-118.4733
3904,90404,2010,D,8001,34.0268,-118.4733
3905,90404,2011,A,9600,34.0268,-118.4733
3906,90404,2011,B,14322,34.0268,-118.4733
3907,90404,2011,C,27000,34.0268,-118.4733
3908,90404,2011,D,19401,34.0268,-118.4733
3909,90404,2012,A,38000,34.0268,-118.4733
3910,90404,2012,B,6351,34.0268,-118.4733
3911,90404,2012,C,2401,34.0268,-118.4733
3912,90404,2012,D,18200,34.0268,-118.4733
3913,90404,2013,A,5600,34.0268,-118.4733
3914,90404,2013,B,6881,34.0268,-118.4733
3915,90404,2013,C,20000,34.0268,-118.4733
3916,90404,2013,D,2801,34.0268,-118.4733
3917,90404,2014,A,4400,34.0268,-118.4733
3918,90404,2014,B,22800,34.0268,-118.4733
3919,90404,2014,C,19802,34.0268,-118.4733
3920,90404,2014,D,20200,34.0268,-118.4733
3921,90404,2015,A,19402,34.0268,-118.4733
3922,90404,2015,B,19001,34.0268,-118.4733
3923,90404,2015,C,1812,34.0268,-118.4733
3924,90404,2015,D,22680,34.0268,-118.4733
3925,90404,2016,A,4880,34.0268,-118.4733
3926,90404,2016,B,3000,34.0268,-118.4733
3927,90404,2016,C,2401,34.0268,-118.4733
3928,90404,2016,D,2001,34.0268,-118.4733
3929,90404,2017,A,8040,34.0268,-118.4733
3930,90404,2017,B,30000,34.0268,-118.4733
3931,90404,2017,C,3402,34.0268,-118.4733
3932,90404,2017,D,5201,34.0268,-118.4733
3933,90404,2018,A,2001,34.0268,-118.4733
3934,90404,2018,B,11600,34.0268,-118.4733
3935,90404,2018,C,36882,34.0268,-118.4733
3936,90404,2018,D,11201,34.0268,-118.4733
3937,90404,2019,A,2000,34.0268,-118.4733
3938,90404,2019,B,33601,34.0268,-118.4733
3939,90404,2019,C,24561,34.0268,-118.4733
3940,90404,2019,D,38481,34.0268,-118.4733
3941,90405,2010,A,58401,34.01,-118.4717
3942,90405,2010,B,47601,34.01,-118.4717
3943,90405,2010,C,37482,34.01,-118.4717
3944,90405,2010,D,47202,34.01,-118.4717
3945,90405,2011,A,146204,34.01,-118.4717
3946,90405,2011,B,103211,34.01,-118.4717
3947,90405,2011,C,64081,34.01,-118.4717
3948,90405,2011,D,58201,34.01,-118.4717
3949,90405,2012,A,83003,34.01,-118.4717
3950,90405,2012,B,58643,34.01,-118.4717
3951,90405,2012,C,36681,34.01,-118.4717
3952,90405,2012,D,49000,34.01,-118.4717
3953,90405,2013,A,72851,34.01,-118.4717
3954,90405,2013,B,27565,34.01,-118.4717
3955,90405,2013,C,24604,34.01,-118.4717
3956,90405,2013,D,61403,34.01,-118.4717
3957,90405,2014,A,44961,34.01,-118.4717
3958,90405,2014,B,19485,34.01,-118.4717
3959,90405,2014,C,127202,34.01,-118.4717
3960,90405,2014,D,87612,34.01,-118.4717
3961,90405,2015,A,87082,34.01,-118.4717
3962,90405,2015,B,66362,34.01,-118.4717
3963,90405,2015,C,100720,34.01,-118.4717
3964,90405,2015,D,42562,34.01,-118.4717
3965,90405,2016,A,8241,34.01,-118.4717
3966,90405,2016,B,93202,34.01,-118.4717
3967,90405,2016,C,126922,34.01,-118.4717
3968,90405,2016,D,53682,34.01,-118.4717
3969,90405,2017,A,66001,34.01,-118.4717
3970,90405,2017,B,29003,34.01,-118.4717
3971,90405,2017,C,32682,34.01,-118.4717
3972,90405,2017,D,48202,34.01,-118.4717
3973,90405,2018,A,44880,34.01,-118.4717
3974,90405,2018,B,70643,34.01,-118.4717
3975,90405,2018,C,133041,34.01,-118.4717
3976,90405,2018,D,95080,34.01,-118.4717
3977,90405,2019,A,34685,34.01,-118.4717
3978,90405,2019,B,20682,34.01,-118.4717
3979,90405,2019,C,85091,34.01,-118.4717
3980,90405,2019,D,88482,34.01,-118.4717
3981,90501,2010,A,593156,33.8268,-118.3118
3982,90501,2010,B,380291,33.8268,-118.3118
3983,90501,2010,C,643727,33.8268,-118.3118
3984,90501,2010,D,549811,33.8268,-118.3118
3985,90501,2011,A,531412,33.8268,-118.3118
3986,90501,2011,B,531104,33.8268,-118.3118
3987,90501,2011,C,417489,33.8268,-118.3118
3988,90501,2011,D,282090,33.8268,-118.3118
3989,90501,2012,A,368278,33.8268,-118.3118
3990,90501,2012,B,419369,33.8268,-118.3118
3991,90501,2012,C,460585,33.8268,-118.3118
3992,90501,2012,D,494300,33.8268,-118.3118
3993,90501,2013,A,413749,33.8268,-118.3118
3994,90501,2013,B,608538,33.8268,-118.3118
3995,90501,2013,C,437828,33.8268,-118.3118
3996,90501,2013,D,404862,33.8268,-118.3118
3997,90501,2014,A,326076,33.8268,-118.3118
3998,90501,2014,B,692817,33.8268,-118.3118
3999,90501,2014,C,364665,33.8268,-118.3118
4000,90501,2014,D,474955,33.8268,-118.3118
4001,90501,2015,A,551779,33.8268,-118.3118
4002,90501,2015,B,753331,33.8268,-118.3118
4003,90501,2015,C,888132,33.8268,-118.3118
4004,90501,2015,D,785317,33.8268,-118.3118
4005,90501,2016,A,648148,33.8268,-118.3118
4006,90501,2016,B,688186,33.8268,-118.3118
4007,90501,2016,C,523029,33.8268,-118.3118
4008,90501,2016,D,606337,33.8268,-118.3118
4009,90501,2017,A,512851,33.8268,-118.3118
4010,90501,2017,B,497478,33.8268,-118.3118
4011,90501,2017,C,382806,33.8268,-118.3118
4012,90501,2017,D,386216,33.8268,-118.3118
4013,90501,2018,A,501122,33.8268,-118.3118
4014,90501,2018,B,420201,33.8268,-118.3118
4015,90501,2018,C,423537,33.8268,-118.3118
4016,90501,2018,D,484943,33.8268,-118.3118
4017,90501,2019,A,476800,33.8268,-118.3118
4018,90501,2019,B,460221,33.8268,-118.3118
4019,90501,2019,C,542068,33.8268,-118.3118
4020,90501,2019,D,631902,33.8268,-118.3118
4021,90502,2010,A,146352,33.8286,-118.292
4022,90502,2010,B,90012,33.8286,-118.292
4023,90502,2010,C,61533,33.8286,-118.292
4024,90502,2010,D,86182,33.8286,-118.292
4025,90502,2011,A,68771,33.8286,-118.292
4026,90502,2011,B,58091,33.8286,-118.292
4027,90502,2011,C,82634,33.8286,-118.292
4028,90502,2011,D,116081,33.8286,-118.292
4029,90502,2012,A,73601,33.8286,-118.292
4030,90502,2012,B,76580,33.8286,-118.292
4031,90502,2012,C,59780,33.8286,-118.292
4032,90502,2012,D,69562,33.8286,-118.292
4033,90502,2013,A,35451,33.8286,-118.292
4034,90502,2013,B,98240,33.8286,-118.292
4035,90502,2013,C,95150,33.8286,-118.292
4036,90502,2013,D,61310,33.8286,-118.292
4037,90502,2014,A,99092,33.8286,-118.292
4038,90502,2014,B,54601,33.8286,-118.292
4039,90502,2014,C,75464,33.8286,-118.292
4040,90502,2014,D,95041,33.8286,-118.292
4041,90502,2015,A,61261,33.8286,-118.292
4042,90502,2015,B,104201,33.8286,-118.292
4043,90502,2015,C,81183,33.8286,-118.292
4044,90502,2015,D,97464,33.8286,-118.292
4045,90502,2016,A,75212,33.8286,-118.292
4046,90502,2016,B,166683,33.8286,-118.292
4047,90502,2016,C,70532,33.8286,-118.292
4048,90502,2016,D,141204,33.8286,-118.292
4049,90502,2017,A,98562,33.8286,-118.292
4050,90502,2017,B,95290,33.8286,-118.292
4051,90502,2017,C,109140,33.8286,-118.292
4052,90502,2017,D,87860,33.8286,-118.292
4053,90502,2018,A,71244,33.8286,-118.292
4054,90502,2018,B,103675,33.8286,-118.292
4055,90502,2018,C,127607,33.8286,-118.292
4056,90502,2018,D,78271,33.8286,-118.292
4057,90502,2019,A,81557,33.8286,-118.292
4058,90502,2019,B,154264,33.8286,-118.292
4059,90502,2019,C,164403,33.8286,-118.292
4060,90502,2019,D,84672,33.8286,-118.292
4061,90504,2010,A,2000,33.8708,-118.3295
4062,90504,2010,B,2000,33.8708,-118.3295
4063,90504,2010,C,5200,33.8708,-118.3295
4064,90504,2010,D,3000,33.8708,-118.3295
4065,90504,2011,B,2000,33.8708,-118.3295
4066,90504,2011,C,1,33.8708,-118.3295
4067,90504,2011,D,9201,33.8708,-118.3295
4068,90504,2012,A,3210,33.8708,-118.3295
4069,90504,2012,B,1600,33.8708,-118.3295
4070,90504,2012,C,4410,33.8708,-118.3295
4071,90504,2012,D,3200,33.8708,-118.3295
4072,90504,2013,A,5200,33.8708,-118.3295
4073,90504,2013,B,1200,33.8708,-118.3295
4074,90504,2013,C,3200,33.8708,-118.3295
4075,90504,2013,D,5401,33.8708,-118.3295
4076,90504,2014,A,6410,33.8708,-118.3295
4077,90504,2014,B,37400,33.8708,-118.3295
4078,90504,2014,C,2600,33.8708,-118.3295
4079,90504,2014,D,18200,33.8708,-118.3295
4080,90504,2015,A,36800,33.8708,-118.3295
4081,90504,2015,B,1,33.8708,-118.3295
4082,90504,2015,C,2000,33.8708,-118.3295
4083,90504,2015,D,47000,33.8708,-118.3295
4084,90504,2016,A,4000,33.8708,-118.3295
4085,90504,2016,B,26020,33.8708,-118.3295
4086,90504,2016,C,8291,33.8708,-118.3295
4087,90504,2016,D,2400,33.8708,-118.3295
4088,90504,2017,A,5200,33.8708,-118.3295
4089,90504,2017,B,6410,33.8708,-118.3295
4090,90504,2017,C,2090,33.8708,-118.3295
4091,90504,2017,D,9210,33.8708,-118.3295
4092,90504,2018,A,32440,33.8708,-118.3295
4093,90504,2018,B,1840,33.8708,-118.3295
4094,90504,2018,C,5610,33.8708,-118.3295
4095,90504,2018,D,3410,33.8708,-118.3295
4096,90504,2019,A,3410,33.8708,-118.3295
4097,90504,2019,B,24200,33.8708,-118.3295
4098,90504,2019,C,1350,33.8708,-118.3295
4099,90504,2019,D,4400,33.8708,-118.3295
4100,90505,2010,A,44381,33.8106,-118.3507
4101,90505,2010,B,91923,33.8106,-118.3507
4102,90505,2010,C,161522,33.8106,-118.3507
4103,90505,2010,D,76600,33.8106,-118.3507
4104,90505,2011,A,126084,33.8106,-118.3507
4105,90505,2011,B,187121,33.8106,-118.3507
4106,90505,2011,C,69802,33.8106,-118.3507
4107,90505,2011,D,165192,33.8106,-118.3507
4108,90505,2012,A,59992,33.8106,-118.3507
4109,90505,2012,B,36861,33.8106,-118.3507
4110,90505,2012,C,128594,33.8106,-118.3507
4111,90505,2012,D,36044,33.8106,-118.3507
4112,90505,2013,A,163200,33.8106,-118.3507
4113,90505,2013,B,108031,33.8106,-118.3507
4114,90505,2013,C,122723,33.8106,-118.3507
4115,90505,2013,D,90284,33.8106,-118.3507
4116,90505,2014,A,106433,33.8106,-118.3507
4117,90505,2014,B,99021,33.8106,-118.3507
4118,90505,2014,C,113694,33.8106,-118.3507
4119,90505,2014,D,99846,33.8106,-118.3507
4120,90505,2015,A,67800,33.8106,-118.3507
4121,90505,2015,B,68882,33.8106,-118.3507
4122,90505,2015,C,97090,33.8106,-118.3507
4123,90505,2015,D,128282,33.8106,-118.3507
4124,90505,2016,A,80202,33.8106,-118.3507
4125,90505,2016,B,33081,33.8106,-118.3507
4126,90505,2016,C,36202,33.8106,-118.3507
4127,90505,2016,D,35002,33.8106,-118.3507
4128,90505,2017,A,65681,33.8106,-118.3507
4129,90505,2017,B,54200,33.8106,-118.3507
4130,90505,2017,C,85391,33.8106,-118.3507
4131,90505,2017,D,106810,33.8106,-118.3507
4132,90505,2018,A,8360,33.8106,-118.3507
4133,90505,2018,B,57840,33.8106,-118.3507
4134,90505,2018,C,39950,33.8106,-118.3507
4135,90505,2018,D,74882,33.8106,-118.3507
4136,90505,2019,A,105320,33.8106,-118.3507
4137,90505,2019,B,65791,33.8106,-118.3507
4138,90505,2019,C,79013,33.8106,-118.3507
4139,90505,2019,D,51151,33.8106,-118.3507
4140,90602,2012,D,400,33.9693,-118.0337
4141,90603,2014,B,800,33.9432,-117.9927
4142,90605,2010,A,800,33.9413,-118.0356
4143,90621,2011,A,800,33.8772,-117.9893
4144,90638,2014,C,2000,33.9067,-118.0101
4145,90640,2010,A,1200,34.0133,-118.113
4146,90640,2010,B,2000,34.0133,-118.113
4147,90640,2010,D,2800,34.0133,-118.113
4148,90640,2011,B,17000,34.0133,-118.113
4149,90640,2011,C,2000,34.0133,-118.113
4150,90640,2012,C,2000,34.0133,-118.113
4151,90640,2013,D,17000,34.0133,-118.113
4152,90650,2010,A,1,33.9056,-118.0818
4153,90650,2010,B,800,33.9056,-118.0818
4154,90650,2011,A,1,33.9056,-118.0818
4155,90650,2013,C,801,33.9056,-118.0818
4156,90660,2010,D,1,33.9886,-118.0883
4157,90660,2013,D,2000,33.9886,-118.0883
4158,90670,2010,A,12801,33.9464,-118.0838
4159,90670,2011,C,800,33.9464,-118.0838
4160,90670,2011,D,80,33.9464,-118.0838
4161,90670,2012,B,1200,33.9464,-118.0838
4162,90670,2012,C,34000,33.9464,-118.0838
4163,90670,2012,D,15000,33.9464,-118.0838
4164,90670,2013,C,2000,33.9464,-118.0838
4165,90670,2014,C,2000,33.9464,-118.0838
4166,90703,2011,A,1,33.8669,-118.0686
4167,90703,2011,B,1000,33.8669,-118.0686
4168,90703,2013,C,2000,33.8669,-118.0686
4169,90703,2014,A,2000,33.8669,-118.0686
4170,90703,2014,D,1200,33.8669,-118.0686
4171,90704,2010,B,2000,33.332,-118.3437
4172,90704,2011,A,1000,33.332,-118.3437
4173,90704,2013,B,17080,33.332,-118.3437
4174,90704,2014,A,800,33.332,-118.3437
4175,90706,2012,A,2000,33.8867,-118.1265
4176,90706,2013,C,2000,33.8867,-118.1265
4177,90706,2014,D,2000,33.8867,-118.1265
4178,90710,2010,A,1009489,33.797,-118.2991
4179,90710,2010,B,1030913,33.797,-118.2991
4180,90710,2010,C,1174969,33.797,-118.2991
4181,90710,2010,D,867242,33.797,-118.2991
4182,90710,2011,A,1204664,33.797,-118.2991
4183,90710,2011,B,1075293,33.797,-118.2991
4184,90710,2011,C,1226711,33.797,-118.2991
4185,90710,2011,D,1137917,33.797,-118.2991
4186,90710,2012,A,909744,33.797,-118.2991
4187,90710,2012,B,947315,33.797,-118.2991
4188,90710,2012,C,965827,33.797,-118.2991
4189,90710,2012,D,913102,33.797,-118.2991
4190,90710,2013,A,1058824,33.797,-118.2991
4191,90710,2013,B,777285,33.797,-118.2991
4192,90710,2013,C,901025,33.797,-118.2991
4193,90710,2013,D,912797,33.797,-118.2991
4194,90710,2014,A,872717,33.797,-118.2991
4195,90710,2014,B,935042,33.797,-118.2991
4196,90710,2014,C,1287745,33.797,-118.2991
4197,90710,2014,D,1156467,33.797,-118.2991
4198,90710,2015,A,1273680,33.797,-118.2991
4199,90710,2015,B,1200329,33.797,-118.2991
4200,90710,2015,C,1470878,33.797,-118.2991
4201,90710,2015,D,1278799,33.797,-118.2991
4202,90710,2016,A,1408802,33.797,-118.2991
4203,90710,2016,B,1447509,33.797,-118.2991
4204,90710,2016,C,1061543,33.797,-118.2991
4205,90710,2016,D,1645408,33.797,-118.2991
4206,90710,2017,A,1053513,33.797,-118.2991
4207,90710,2017,B,1523001,33.797,-118.2991
4208,90710,2017,C,1342531,33.797,-118.2991
4209,90710,2017,D,1419644,33.797,-118.2991
4210,90710,2018,A,1408931,33.797,-118.2991
4211,90710,2018,B,1371835,33.797,-118.2991
4212,90710,2018,C,1478748,33.797,-118.2991
4213,90710,2018,D,1372041,33.797,-118.2991
4214,90710,2019,A,1201113,33.797,-118.2991
4215,90710,2019,B,1337735,33.797,-118.2991
4216,90710,2019,C,1222586,33.797,-118.2991
4217,90710,2019,D,1254249,33.797,-118.2991
4218,90713,2011,B,2000,33.8473,-118.1115
4219,90717,2010,A,148015,33.7938,-118.3172
4220,90717,2010,B,58192,33.7938,-118.3172
4221,90717,2010,C,126502,33.7938,-118.3172
4222,90717,2010,D,68805,33.7938,-118.3172
4223,90717,2011,A,106002,33.7938,-118.3172
4224,90717,2011,B,65881,33.7938,-118.3172
4225,90717,2011,C,144203,33.7938,-118.3172
4226,90717,2011,D,91324,33.7938,-118.3172
4227,90717,2012,A,69410,33.7938,-118.3172
4228,90717,2012,B,91201,33.7938,-118.3172
4229,90717,2012,C,83402,33.7938,-118.3172
4230,90717,2012,D,41362,33.7938,-118.3172
4231,90717,2013,A,120555,33.7938,-118.3172
4232,90717,2013,B,111603,33.7938,-118.3172
4233,90717,2013,C,102802,33.7938,-118.3172
4234,90717,2013,D,81201,33.7938,-118.3172
4235,90717,2014,A,27961,33.7938,-118.3172
4236,90717,2014,B,148362,33.7938,-118.3172
4237,90717,2014,C,123842,33.7938,-118.3172
4238,90717,2014,D,47211,33.7938,-118.3172
4239,90717,2015,A,43041,33.7938,-118.3172
4240,90717,2015,B,49281,33.7938,-118.3172
4241,90717,2015,C,26041,33.7938,-118.3172
4242,90717,2015,D,68762,33.7938,-118.3172
4243,90717,2016,A,135083,33.7938,-118.3172
4244,90717,2016,B,81293,33.7938,-118.3172
4245,90717,2016,C,101003,33.7938,-118.3172
4246,90717,2016,D,227284,33.7938,-118.3172
4247,90717,2017,A,95420,33.7938,-118.3172
4248,90717,2017,B,66841,33.7938,-118.3172
4249,90717,2017,C,68801,33.7938,-118.3172
4250,90717,2017,D,132001,33.7938,-118.3172
4251,90717,2018,A,95361,33.7938,-118.3172
4252,90717,2018,B,101422,33.7938,-118.3172
4253,90717,2018,C,28483,33.7938,-118.3172
4254,90717,2018,D,117601,33.7938,-118.3172
4255,90717,2019,A,179401,33.7938,-118.3172
4256,90717,2019,B,65603,33.7938,-118.3172
4257,90717,2019,C,88801,33.7938,-118.3172
4258,90717,2019,D,95200,33.7938,-118.3172
4259,90723,2010,B,7200,33.8969,-118.1632
4260,90723,2010,C,7200,33.8969,-118.1632
4261,90723,2010,D,4040,33.8969,-118.1632
4262,90723,2011,A,2000,33.8969,-118.1632
4263,90723,2011,B,2042,33.8969,-118.1632
4264,90723,2011,D,1200,33.8969,-118.1632
4265,90723,2012,A,1200,33.8969,-118.1632
4266,90723,2012,C,1,33.8969,-118.1632
4267,90723,2012,D,2000,33.8969,-118.1632
4268,90723,2013,A,400,33.8969,-118.1632
4269,90723,2013,B,3200,33.8969,-118.1632
4270,90723,2013,D,2000,33.8969,-118.1632
4271,90723,2014,B,2000,33.8969,-118.1632
4272,90723,2014,D,800,33.8969,-118.1632
4273,90731,2010,A,2679974,33.7339,-118.2914
4274,90731,2010,B,2812407,33.7339,-118.2914
4275,90731,2010,C,3285872,33.7339,-118.2914
4276,90731,2010,D,2685274,33.7339,-118.2914
4277,90731,2011,A,3063084,33.7339,-118.2914
4278,90731,2011,B,3107520,33.7339,-118.2914
4279,90731,2011,C,2861162,33.7339,-118.2914
4280,90731,2011,D,2815133,33.7339,-118.2914
4281,90731,2012,A,2174008,33.7339,-118.2914
4282,90731,2012,B,2365954,33.7339,-118.2914
4283,90731,2012,C,2124418,33.7339,-118.2914
4284,90731,2012,D,1989625,33.7339,-118.2914
4285,90731,2013,A,2562691,33.7339,-118.2914
4286,90731,2013,B,2403185,33.7339,-118.2914
4287,90731,2013,C,2683033,33.7339,-118.2914
4288,90731,2013,D,2316559,33.7339,-118.2914
4289,90731,2014,A,2057586,33.7339,-118.2914
4290,90731,2014,B,1965423,33.7339,-118.2914
4291,90731,2014,C,2829380,33.7339,-118.2914
4292,90731,2014,D,2175185,33.7339,-118.2914
4293,90731,2015,A,2753349,33.7339,-118.2914
4294,90731,2015,B,2320085,33.7339,-118.2914
4295,90731,2015,C,2860301,33.7339,-118.2914
4296,90731,2015,D,2669102,33.7339,-118.2914
4297,90731,2016,A,2914678,33.7339,-118.2914
4298,90731,2016,B,2530978,33.7339,-118.2914
4299,90731,2016,C,2196571,33.7339,-118.2914
4300,90731,2016,D,2688860,33.7339,-118.2914
4301,90731,2017,A,2569979,33.7339,-118.2914
4302,90731,2017,B,3614583,33.7339,-118.2914
4303,90731,2017,C,3411932,33.7339,-118.2914
4304,90731,2017,D,2426063,33.7339,-118.2914
4305,90731,2018,A,2424846,33.7339,-118.2914
4306,90731,2018,B,2567739,33.7339,-118.2914
4307,90731,2018,C,2271626,33.7339,-118.2914
4308,90731,2018,D,2480419,33.7339,-118.2914
4309,90731,2019,A,2478820,33.7339,-118.2914
4310,90731,2019,B,2094484,33.7339,-118.2914
4311,90731,2019,C,2442291,33.7339,-118.2914
4312,90731,2019,D,2276934,33.7339,-118.2914
4313,90732,2010,A,630923,33.742,-118.3121
4314,90732,2010,B,726797,33.742,-118.3121
4315,90732,2010,C,696676,33.742,-118.3121
4316,90732,2010,D,826131,33.742,-118.3121
4317,90732,2011,A,707688,33.742,-118.3121
4318,90732,2011,B,626363,33.742,-118.3121
4319,90732,2011,C,628514,33.742,-118.3121
4320,90732,2011,D,752965,33.742,-118.3121
4321,90732,2012,A,546474,33.742,-118.3121
4322,90732,2012,B,455467,33.742,-118.3121
4323,90732,2012,C,425316,33.742,-118.3121
4324,90732,2012,D,579162,33.742,-118.3121
4325,90732,2013,A,735702,33.742,-118.3121
4326,90732,2013,B,579789,33.742,-118.3121
4327,90732,2013,C,725654,33.742,-118.3121
4328,90732,2013,D,669835,33.742,-118.3121
4329,90732,2014,A,492400,33.742,-118.3121
4330,90732,2014,B,607425,33.742,-118.3121
4331,90732,2014,C,716876,33.742,-118.3121
4332,90732,2014,D,790271,33.742,-118.3121
4333,90732,2015,A,646819,33.742,-118.3121
4334,90732,2015,B,865575,33.742,-118.3121
4335,90732,2015,C,864613,33.742,-118.3121
4336,90732,2015,D,725169,33.742,-118.3121
4337,90732,2016,A,634458,33.742,-118.3121
4338,90732,2016,B,650700,33.742,-118.3121
4339,90732,2016,C,687661,33.742,-118.3121
4340,90732,2016,D,620204,33.742,-118.3121
4341,90732,2017,A,646077,33.742,-118.3121
4342,90732,2017,B,860782,33.742,-118.3121
4343,90732,2017,C,982164,33.742,-118.3121
4344,90732,2017,D,642362,33.742,-118.3121
4345,90732,2018,A,668728,33.742,-118.3121
4346,90732,2018,B,754956,33.742,-118.3121
4347,90732,2018,C,738615,33.742,-118.3121
4348,90732,2018,D,655633,33.742,-118.3121
4349,90732,2019,A,358836,33.742,-118.3121
4350,90732,2019,B,388865,33.742,-118.3121
4351,90732,2019,C,686969,33.742,-118.3121
4352,90732,2019,D,391091,33.742,-118.3121
4353,90733,2010,A,20041,33.7866,-118.2987
4354,90733,2010,B,2000,33.7866,-118.2987
4355,90733,2010,C,9000,33.7866,-118.2987
4356,90733,2010,D,6400,33.7866,-118.2987
4357,90733,2011,A,31600,33.7866,-118.2987
4358,90733,2011,B,36400,33.7866,-118.2987
4359,90733,2011,C,4801,33.7866,-118.2987
4360,90733,2011,D,32401,33.7866,-118.2987
4361,90733,2012,A,19000,33.7866,-118.2987
4362,90733,2012,B,400,33.7866,-118.2987
4363,90733,2012,C,3201,33.7866,-118.2987
4364,90733,2012,D,2000,33.7866,-118.2987
4365,90733,2013,A,32080,33.7866,-118.2987
4366,90733,2013,B,2000,33.7866,-118.2987
4367,90733,2013,C,45400,33.7866,-118.2987
4368,90733,2013,D,24202,33.7866,-118.2987
4369,90733,2014,A,2001,33.7866,-118.2987
4370,90733,2014,B,4000,33.7866,-118.2987
4371,90733,2014,C,400,33.7866,-118.2987
4372,90733,2014,D,20000,33.7866,-118.2987
4373,90733,2015,A,17801,33.7866,-118.2987
4374,90733,2015,B,19400,33.7866,-118.2987
4375,90733,2015,C,2080,33.7866,-118.2987
4376,90733,2015,D,401,33.7866,-118.2987
4377,90733,2016,A,9000,33.7866,-118.2987
4378,90733,2016,B,2000,33.7866,-118.2987
4379,90733,2016,C,21800,33.7866,-118.2987
4380,90733,2016,D,17000,33.7866,-118.2987
4381,90733,2017,A,5000,33.7866,-118.2987
4382,90733,2017,B,75800,33.7866,-118.2987
4383,90733,2017,C,98801,33.7866,-118.2987
4384,90733,2017,D,20001,33.7866,-118.2987
4385,90733,2018,A,18200,33.7866,-118.2987
4386,90733,2018,B,15000,33.7866,-118.2987
4387,90733,2018,C,4400,33.7866,-118.2987
4388,90733,2018,D,1202,33.7866,-118.2987
4389,90733,2019,A,2080,33.7866,-118.2987
4390,90733,2019,B,1,33.7866,-118.2987
4391,90733,2019,C,10080,33.7866,-118.2987
4392,90733,2019,D,3410,33.7866,-118.2987
4393,90734,2010,A,17400,33.7866,-118.2987
4394,90734,2010,B,1600,33.7866,-118.2987
4395,90734,2010,C,2800,33.7866,-118.2987
4396,90734,2010,D,2041,33.7866,-118.2987
4397,90734,2011,A,2001,33.7866,-118.2987
4398,90734,2011,B,17400,33.7866,-118.2987
4399,90734,2011,C,401,33.7866,-118.2987
4400,90734,2011,D,400,33.7866,-118.2987
4401,90734,2012,A,3600,33.7866,-118.2987
4402,90734,2012,B,1200,33.7866,-118.2987
4403,90734,2012,C,2001,33.7866,-118.2987
4404,90734,2012,D,2000,33.7866,-118.2987
4405,90734,2013,A,1200,33.7866,-118.2987
4406,90734,2013,C,1210,33.7866,-118.2987
4407,90734,2013,D,16000,33.7866,-118.2987
4408,90734,2014,A,1000,33.7866,-118.2987
4409,90734,2014,C,18801,33.7866,-118.2987
4410,90734,2014,D,2000,33.7866,-118.2987
4411,90734,2015,B,1600,33.7866,-118.2987
4412,90734,2015,C,6800,33.7866,-118.2987
4413,90734,2015,D,2000,33.7866,-118.2987
4414,90734,2016,A,1400,33.7866,-118.2987
4415,90734,2016,B,21000,33.7866,-118.2987
4416,90734,2016,C,2400,33.7866,-118.2987
4417,90734,2016,D,81,33.7866,-118.2987
4418,90734,2017,A,800,33.7866,-118.2987
4419,90734,2017,C,1,33.7866,-118.2987
4420,90734,2017,D,5001,33.7866,-118.2987
4421,90734,2018,B,80,33.7866,-118.2987
4422,90734,2018,C,22000,33.7866,-118.2987
4423,90734,2018,D,9600,33.7866,-118.2987
4424,90734,2019,A,4000,33.7866,-118.2987
4425,90734,2019,B,17400,33.7866,-118.2987
4426,90734,2019,C,19000,33.7866,-118.2987
4427,90734,2019,D,1200,33.7866,-118.2987
4428,90744,2010,A,2005701,33.7855,-118.2645
